# Gene Family	A001_0_h_CD_1	A002_2XSw_0_h_C	A004_2XSw_0_h_C	A005_2XSw_0_h_CD	A006_2XSw_0_h_C	A007_0_h_CD_1	A011_0_h_CD_1	A020_2XSw_0_h_CD	A_302	A_311	A_312	A_413	A_416	A_419	A_422	A_423	A_425	A_455	BM	BS	C1_A301_Stool_0h	C2_A304_stool	CR	CS	CU_fresh	Coded	DA_fresh	HP	HY_fresh	LDC1	LDC6	LDC7	NE	S3_309_0h	S5_363_0h	SH_002	SH_007	SH_011	SH_012	SH_013	SH_014	SH_015	SH_016	SH_017	SH_021	SH_022	SH_023	SH_024	SH_025	SH_028	SH_029	SH_031	SH_032	SH_033	SH_034	SH_038	SH_039	SH_042	SH_043	SH_044	SH_045	SH_047	SH_050	SH_051	SH_053	SH_054	SH_055	SH_057	SH_058	SH_059	SH_060	SH_061	SH_062	SH_063	SH_064	SH_065	SH_066	SH_068	SH_069	SH_070	SH_071	SH_072	SH_073	SH_077	SH_078	SH_079	SH_080	SH_082	SH_083	SH_084	SH_085	SH_086	SH_087	SH_089	SH_090	SH_091	SH_093	SH_094	SH_095	SH_096	SH_097	SH_099	SH_100	SH_102	SH_103	SH_104	SH_105	SH_106	SH_107	SH_108	SH_109	SH_110	SH_111	SH_112	SH_113	SH_114	SH_117	SH_118	SH_119	SH_122	SH_123	SH_124	SH_125	SH_127	SH_129	SH_133	SH_134	SH_136	SH_137	SH_138	SH_141	SH_142	SH_143	SH_144	SH_146	SH_148	SH_149	SH_150	SH_151	SH_152	SH_153	SH_154	SH_160	SH_162	SH_164	SH_166	SH_179	SH_181	SH_189	SH_191	SH_193	SH_194	SH_195	SH_198	SH_199	SH_200	SH_201	SH_203	SH_204	SH_205	SH_206	SH_207	SH_208	SH_209	SH_210	SH_211	SH_212	SH_214	SH_215	SH_216	SH_217	SH_227	SH_228	SH_230	SH_231	SH_232	SH_234	SH_235	SH_236	SH_237	SH_238	SH_239	SH_240	SH_241	SH_242	SH_243	SH_245	SH_247	SH_248	SH_250	SH_251	SH_252	SH_253	SH_500	SH_501	SH_502	SH_503
3.1.3.11	0.0017686	0.00217786	0.00189265	0.00168381	0.00206975	0.00205741	0.00231363	0.00176643	0.00188302	0.00216434	0.00154146	0.00185215	0.00147474	0.00169879	0.0016864	0.00187989	0.0015649	0.00156253	0.00220535	0.00195744	0.00138644	0.00186713	0.00204001	0.00198393	0.00202152	0.00158775	0.00212622	0.00214618	0.00176105	0.0014014	0.00165508	0.00200064	0.00199754	0.00197171	0.00174359	0.00175784	0.00106183	0.00186105	0.00152593	0.00164057	0.0017558	0.00173399	0.00186716	0.000543198	0.00206824	0.00174551	0.00165715	0.00156702	0.00169852	0.0015944	0.0016697	0.00159575	0.00171718	0.00223453	0.00164275	0.00161823	0.00199228	0.00168159	0.00183994	0.00187043	0.00173089	0.00175886	0.00217105	0.00176674	0.00231772	0.00187888	0.00212018	0.00183889	0.00186051	0.00258631	0.00204558	0.00193557	0.00161117	0.00154689	0.00222911	0.00177387	0.00198625	0.00172652	0.00220367	0.00179815	0.00192628	0.00156281	0.00177344	0.00146258	0.00206475	0.00095713	0	0.00188108	0.00175154	0.00233406	0.00198745	0.00180457	0.00183051	0.000951033	0.00131539	0.00159809	0.0017316	0.00166545	0.00187006	0.00155017	0.00218179	0.00135552	0.00190458	0.00187577	0.00216178	0.00242092	0.0014964	0.00201719	0.00226607	0.00171627	0.0020693	0.00180856	0.00186628	0.00179083	0.00185217	0.00193743	0.00169139	0.00177718	0.00154847	0.00106088	0.00152359	0.0017923	0.00174592	0.0019692	0.00176866	0.00244366	0.00180802	0.00207132	0.00189089	0.0016698	0.00165065	0.00169072	0.00184769	0.00189228	0.00178518	0.00153667	0.0016966	0.00192914	0.00172954	0.00181211	0.001752	0.00175966	0.00133337	0.001653	0.00173354	0.00158337	0.00170565	0	0.00179939	0.00144098	0.00319602	0.00172601	0.00195973	0.00183339	0.0015804	0.00186616	0.0016221	0.00157793	0.00134602	0.00190996	0.00148168	0.00148443	0.00200897	0.00200969	0.00196402	0.00122742	0.00183625	0.00209763	0.00164554	0.00221223	0.00120972	0.00189065	0.00182964	0.00195249	0.00164459	0.00167458	0.0015831	0.00142427	0.00169963	0.00171837	0.00164693	0.00216082	0.00147035	0.0015718	0.00190262	0.00132354	0.00174643	0.00179959	0.00204627	0.00152668	0.0565611	0.00187254	0.00156408	0.00202867	0.0016663	0.00177647	0.00196715
3.1.3.12	2.49848e-06	0	0	9.97134e-05	0	0.000204245	0.000223976	8.52569e-05	2.36279e-06	0	9.06722e-06	0	0	0	0	4.06968e-05	0	2.95784e-06	0	0	0	2.95534e-05	0	0	1.96469e-06	0	9.00401e-07	5.50277e-06	1.06185e-06	4.76165e-06	8.64637e-05	3.47526e-05	1.36798e-06	8.34088e-07	0	0.000145971	4.81099e-06	0	6.60239e-06	0	2.06594e-05	1.18734e-05	6.66033e-06	0	0.000322366	0	0	4.57954e-06	0.000336427	0	0	0	4.3952e-06	0	0.000124333	6.16564e-05	1.76922e-06	5.06189e-05	0	7.7097e-06	0.000185599	4.96478e-05	4.23115e-06	6.86586e-06	0.00029579	0	5.38392e-06	1.98879e-06	2.7285e-05	0	4.04838e-06	0.000188291	0	5.37171e-06	7.10856e-06	0	0	6.88243e-05	0	0	0	0.000152756	2.98358e-05	0	1.44049e-05	1.77737e-05	0	0	2.75956e-06	0	0	2.57794e-05	7.48725e-06	1.66704e-05	1.72539e-05	0	3.3707e-06	7.83434e-05	1.03062e-06	0	0	2.46598e-06	1.23073e-05	0	5.83839e-05	0	0	2.9186e-06	0	3.7429e-06	6.53104e-06	0	0	5.75864e-05	8.47981e-06	6.15247e-05	5.07271e-05	4.0492e-05	0	0	1.56858e-06	8.97219e-07	0.00012319	0	7.81471e-06	2.36802e-05	0.000112071	0	2.24902e-06	0	2.14768e-06	0.000171268	4.08448e-05	2.23348e-05	2.85045e-06	0	7.29347e-05	7.14104e-05	6.28192e-05	2.16363e-06	9.74285e-06	1.48196e-05	4.48213e-05	2.84718e-05	1.21243e-05	7.96407e-05	2.43771e-06	0	8.72064e-06	1.92152e-06	0	0	0	1.92152e-06	2.93634e-06	2.11318e-06	0.000286794	0.000110671	1.02883e-05	7.24657e-06	0	2.20855e-05	0.000110144	2.45602e-06	0.000139107	1.51819e-05	0	3.38401e-06	0	0.00022577	0	0	0	3.90257e-06	4.49666e-05	0	0	9.53314e-07	3.20281e-06	0	2.14322e-06	8.90003e-05	0	0.000107474	6.05315e-06	8.92831e-06	0	3.03306e-05	0	6.07969e-05	0	8.26136e-06	0	0	2.24786e-06	9.89463e-05	9.39541e-06
3.1.3.13	1.46566e-06	0	0	0	4.19404e-07	0	0	0	9.60508e-07	0	0	7.29258e-07	1.50969e-05	0	5.04814e-06	0	0	0.000108524	0	0	6.01059e-06	0	0	1.81332e-05	0	5.52098e-07	0	0	0	0	0	0	0	6.41545e-06	0	0	0	0	0	0	3.205e-07	1.55767e-06	0	0	0	0	0	1.37433e-05	0	0	0	3.28806e-05	9.08465e-06	2.29719e-06	0	0	0	0	0	1.45182e-05	0	0	0	0	0	0	0	0	1.00387e-06	0	0	0	0	1.53911e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.4246e-07	0	0	0	0	0	0	0	0	1.66005e-06	0	0	0	1.69706e-06	0	0	0	0	0	0	0	6.59561e-05	5.74316e-07	3.41797e-06	0	0	0	0	0	6.75068e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.70982e-06	0	0	0	0	0	0	0	0	0	2.06432e-05	0	9.44682e-05	1.32666e-05	0	0	0	0	0	3.58906e-06	0	0	0	0.000100389	0	3.99855e-06	0	0	0	0	0	0	0	4.05011e-06	0	0	0	5.89244e-05	0	0	3.14935e-06	0	0	0	0	0	5.48079e-05	2.21889e-05	4.84456e-05	3.95266e-05	0	6.3845e-07	0	0	0	0	1.62072e-06	0	4.0476e-06	0	9.26577e-06	0	0	0	0	0
3.1.3.15	0.00077521	0.000667103	0.000360314	0.000766298	0.00080194	0.00111961	0.000402574	0.00133554	0.0010601	0.00167905	0.000770289	0.000944002	0.00159754	0.00107506	0.000935476	0.00140335	0.00067318	0.00106458	0.00150262	0.00104919	0.000382594	0.000852621	0.00125209	0.000611048	0.000450546	0.000260553	0.000705752	0.000848409	0.00101001	0.000262959	0.00108257	0.000522606	0.00162054	0.00129533	0.00123211	0.000692878	0.000849693	0.00113468	0.00229531	0.00175277	0.000764281	0.00161823	0.00103773	5.38346e-05	0.000977906	0.00168344	0.00175728	0.00102303	0.000903683	0.00161433	0.0013013	0.00138178	0.0005272	0.000302821	0.000921795	0.0016306	0.000913885	0.0011924	0.00149512	0.00118561	0.00151031	0.000996169	0.000888991	0.00202313	0.000367254	0.00033578	0.000733196	0.0022057	0.00127222	0.00263177	0.00117344	0.000881267	0.001937	0.00210817	0.000729074	0.00157091	0.00189962	0.00128272	0.00181252	0.00306854	0.00125296	0.00126903	0.00171558	0.000973624	0.000924374	0.000912758	0	0.00115431	0.000933931	0.000983885	0.00104156	0.00108223	0.000757184	0.000348967	0.00117556	0.00129211	0.00067173	0.00163303	0.000617414	0.000835548	0.000944712	0.0015433	0.00197524	0.0014971	0.000889965	0.00196094	0.00214785	0.00136758	0.00135903	0.00154385	0.000901761	0.00213127	0.000887321	0.0014809	0.000534908	0.00172542	0.00105985	0.0013895	0.00229127	0.00175838	0.00250194	0.00172354	0.00170065	0.00080997	0.00102439	0.00126739	0.0010016	0.00100496	0.00134354	0.000930731	0.00175331	0.00136395	0.00120959	0.000779419	0.00179228	0.00169942	0.00102091	0.00170307	0.00111167	0.0014975	0.00136826	0.00211008	0.00097868	0.00209992	0.000337623	0.00185132	0.000820694	0	0.000510752	0.000712905	0.00104219	0.000409489	0.00125569	0.000890414	0.000801448	0.000853578	0.00095056	0.00283011	0.00157333	0.00162382	0.00102866	0.00111525	0.00196405	0.000789641	0.000568178	0.00195088	0.00117994	0.00059611	0.000908385	0.000780116	0.000478767	0.00189252	0.00119912	0.00108177	0.00165816	0.00123776	0.000532362	0.000631469	0.000807423	0.000733823	0.000694168	0.000914047	0.000849621	0.00192532	0.00135842	0.000658407	0.00211001	0.000826504	0.000979161	0.00124946	0	0.000951104	0.00214057	0.00111081	0.000812304	0.00213081	0.00126086
3.1.3.16	0.00251585	0.00130726	0.00170705	0.00172201	0.000887897	0.00101813	0.00135833	0.00129805	0.000647956	0.00046227	0.00093366	0.000515523	0.000272263	0.00093428	0.00117125	0.000645739	0.000464998	0.00103944	0.000869986	0.000758203	0.00105101	0.00137965	0.000970501	0.00126519	0.00138982	0.00195106	0.00120404	0.00118064	0.000932132	0.0022753	0.00102044	0.000558295	0.000493205	0.00064674	0.00101044	0.00124277	0.000732187	0.000715257	0.000448587	0.000728376	0.00142132	0.000545647	0.000723683	0.0103752	0.00105819	0.000656355	0.000369701	0.000516833	0.00133014	0.0010942	0.00105127	0.000929362	0.00148505	0.00105083	0.00134306	0.000516053	0.00118965	0.000992455	0.000499674	0.000721495	0.000587947	0.000332149	0.000820249	0.000319295	0.00110304	0.000395903	0.000262833	0.000557719	0.000749811	0.000223687	0.000609673	0.000544904	7.75902e-05	0.000391831	0.000456745	0.00106564	0.000185225	0.000327745	0.000173838	0.000188497	0.000749092	0.000949363	0.000548064	0.000286481	0.000487059	0.000342349	0	0.00131664	0.000556705	0.00121246	0.00051625	0.000672221	0.000767192	0.00178532	0.000592697	0.000429149	0.00067147	0.000475504	0.000601225	0.000856534	0.000768312	0.000297998	0.000681849	0.000689949	0.000858848	0.000165154	0.0013147	0.000792015	0.000832406	0.000981693	0.00156922	0.000472181	0.00194732	0.00137164	0.000910762	0.000517324	0.000819576	0.000768901	0.000360602	0	0.000146859	0.000839815	0.000492061	0.00219966	0.00153837	0.00102808	0.0011071	0.000787421	0.00073213	8.45316e-05	0.000594651	0.000609997	0.000520802	0.000855042	0.000643441	0.000251581	0.000923692	0.000478851	0.000681126	0.000815453	0.000647044	0.000492512	0.000525172	0.000260833	0.00069748	0.000645201	0.00118841	0	0.00147427	0.000734193	0.00191444	0.00185259	0.000701363	0.00125159	0.000825	0.000556575	0.00079337	0.000350853	0.00112307	0.000268433	0.00102974	0.00104172	0.0004117	0.00124978	0.00123693	0.000221061	0.00102174	0.00160217	0.00134425	0.000972213	0.00125403	0.00069681	0.000918672	0.00117359	0.0010536	0.000696236	0.00187602	0.00106168	0.000858837	0.0014767	0.00145126	0.00115801	0.00101965	0.000840228	0.000296728	0.000423934	0.000515336	0.0010207	0.000883937	0.000422201	0	0.00052806	0.000252021	0.00101507	0.000932582	0.00079212	0.000644539
3.1.3.18	0.00124073	0.000574283	0.000826461	0.000567628	0.000554555	0.00088088	0.000550355	0.000440765	0.000284445	0.000165457	0.000584393	0.000354727	0.00044184	0.000639743	0.000717038	0.000527525	0.00035685	0.000810363	0.000326445	0.000259257	0.000758436	0.00111016	0.000363776	0.000711153	0.000751332	0.00133714	0.000481948	0.000448686	0.000627824	0.0010792	0.00047512	0.000241111	0.000164083	0.000429748	0.000534138	0.000768799	0.000380819	8.00646e-05	0.00078416	0.000707323	0.00100249	0.000446915	0.000359812	0.00054445	0.000466763	0.000536542	0.00033691	0.000411848	0.000787331	0.00109901	0.000828071	0.00118181	0.00144437	0.00089122	0.00059627	0.000478623	0.000440108	0.000844798	0.000463774	0.000506572	0.000611848	0.000361785	0.000486351	0.000426347	0.000654204	0.000149225	0.000328732	0.000587573	0.000654515	0.00028139	0.000336439	0.000400207	0.000315259	0.000707402	0.000226095	0.000666269	0.000276606	0.000549402	0.000134127	0.00045219	0.000244749	0.00118893	0.000450382	0.000448584	0.000360185	0.000494306	0	0.000374257	0.00044908	0.000363862	0.000434802	0.00082159	0.000731883	0.00276072	0.000392949	0.000653104	0.00100692	0.00103061	0.000318173	0.00071339	0.000724666	0.000724797	0.000484256	0.000414038	0.000382269	0.000446542	0.00142714	0.000158714	0.000174039	0.000847169	0.000582459	0.000787433	0.000550125	0.000843989	0.000620096	0.00042438	0.000802332	0.000575951	0.000874046	0	0.000635812	0.00074262	0.000638823	0.000827328	0.00138851	0.000594865	0.000754623	0.000381262	0.000305618	0.00120362	0.00056079	0.000395623	0.000436891	0.000300564	0.000552527	0.00026113	0.000949399	0.000677901	0.000642517	0.000329836	0.000413234	0.000605798	0.000407304	0.000448803	0.000264812	0.000531903	0.000838519	0	0.00043554	0.000449993	0.000606738	0.000287533	0.000462574	0.000722317	0.000513838	0.000126182	0.000578944	0.000991033	0.000970255	0.00060397	0.00123571	0.000765009	0.000499904	0.000627825	0.000823336	0.000435588	0.000331713	0.000530896	0.00104489	0.000563347	0.0011922	0.00103732	0.000395554	0.000321732	0.000922189	0.000662643	0.0013687	0.000819987	0.000389782	0.00110207	0.00102753	0.000735661	0.000979832	0.00101466	0.000426067	0.000358031	0.000543959	0.00060004	0.000451186	0.000485977	0	0.000385496	0.000598319	0.000410478	0.000567633	0.000597125	0.000663425
3.1.3.2	0.000392645	7.92462e-05	0.000142326	0.000910475	0.000281309	0.00118439	0.00107575	0.000639537	0.000251195	0.000237691	0.000236545	0.000908456	0.000455241	0.000171887	0.000335877	0.000433661	7.24513e-05	0.000415584	0.00085898	0.000332404	6.39068e-05	0.000548404	0.000474553	0.00017168	0.000192532	1.07441e-05	0.000361624	0.000427106	0.000384802	0.000181712	0.00122997	0.000172186	0.000191975	0.000139415	0.000489666	0.000945838	0.000574564	0.000180329	0.000862455	0.0010289	0.000157313	0.00104776	0.00108455	2.83075e-05	0.00104861	0.00110513	0.000426459	0.000935035	0.00157232	0.000845526	0.000169056	0.000417231	5.19894e-05	3.44461e-05	0.000883518	0.000871947	0.000494421	0.000527242	0.000322295	0.000505649	0.000961765	0.00100098	0.000368799	0.00129474	0.00142665	4.06304e-05	0.000328712	0.0011496	0.000610483	0.000611899	0.000730368	0.00115885	0.00206707	0.00112647	0.00162733	0.000916922	0.000618973	0.0010849	0.000570507	0.00138029	0.000136068	0.000657359	0.00118774	0.000483999	0.000529816	0.000271563	0	0.000567282	0.000971265	0.000435789	0.000662923	0.000525766	0.000396459	0.000256845	0.000792017	0.000701706	0.000582197	0.000843598	0.000237125	0.000228752	0.000753378	0.000321254	0.00164539	0.000900416	0.000511775	0.000388098	0.00083057	0.000389048	0.000123226	0.000897242	0.000243407	0.00125618	0.000256645	0.000601684	0.000174459	0.00117185	0.00083862	0.00109968	0.00091832	0.00204516	0.000791504	0.000965672	0.00103492	0.000570035	0.000108241	0.000324343	0.000904737	0.00069006	0.000322256	0.000602315	0.000595653	0.00125246	0.000574693	0.000349819	0.00108105	0.000167863	0.000787006	0.00115171	0.00101826	0.00097195	0.00129851	0.000995654	0.000595277	0.000851605	0.000157176	0.00101264	0.000693568	0	0.000248192	0.000115203	6.72525e-06	7.10589e-05	0.000721995	0.000742405	0.000317881	0.000227213	0.00147768	0.000872752	0.000921909	0.000707538	0.000273194	0.000958578	0.00167857	0.000256188	0.000929188	0.0010325	0.000656213	0.000422654	0.000466273	0.00107685	0.000178844	0.000955856	0.000298902	0.00089627	0.000759577	0.0013034	0.000233891	0.000237777	0.000231391	0.00042288	0.000283475	0.000766191	0.00015011	0.00102384	0.000637913	0.000335976	0.00151999	0.000622766	0.000816132	0.000861015	0	0.000515219	0.0012094	0.00080513	7.85645e-05	0.0013769	0.000735945
3.1.3.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.44939e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.51948e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.1.3.22	6.25746e-07	0	0	0.000203394	0	0.00016843	0.000318128	4.58149e-05	3.48776e-06	0	0	0	0	0	0	1.79606e-05	0	0	0	0	0	1.37149e-05	0	0	0	2.00902e-07	0	4.36736e-06	0	0	7.62723e-05	3.87587e-05	0	0	0	6.13916e-05	5.81731e-07	0	4.92741e-06	0	9.31069e-06	0	1.42921e-05	0	0.000298166	0	0	1.30638e-06	0.000247576	0	0	0	0	0	9.74755e-05	5.82032e-05	0	3.19997e-05	0	2.13347e-06	0.000112935	3.42787e-05	0	1.07427e-05	0.000366298	0	4.17403e-06	2.5798e-06	0	0	8.69636e-06	9.32283e-05	0	5.88412e-06	0	0	0	2.65006e-05	2.94108e-07	0	0	4.49742e-05	9.57061e-06	0	4.4096e-06	1.722e-05	0	0	0	0	0	8.71988e-06	9.33146e-06	5.96897e-07	0	0	1.07757e-05	2.6152e-05	0	0	0	0	2.44278e-05	0	0	0	0	1.63828e-06	0	0	0	0	0	2.38061e-05	3.57761e-06	1.24469e-05	2.07736e-05	2.5548e-05	1.42968e-07	0	0	0	6.48784e-05	0	0	1.35779e-05	4.12411e-05	0	0	0	8.69569e-07	4.22502e-05	2.04588e-05	8.97179e-06	2.89967e-06	0	3.78228e-05	1.39214e-05	5.57771e-05	0	2.91143e-06	7.30219e-06	3.20239e-05	8.52633e-07	1.80914e-05	2.48233e-05	0	0	6.0824e-06	0	0	0	0	0	2.31777e-06	4.10279e-07	0.000173117	3.8935e-06	1.45302e-05	0	0	0	2.53893e-05	0	0.000129583	5.33167e-06	0	8.02046e-06	0	0.000166719	0	0	0	1.33573e-06	1.83686e-05	0	0	0	3.16331e-06	0	0	2.95612e-05	0	1.63535e-05	0	1.25848e-05	1.27383e-06	1.43281e-05	3.00692e-06	7.02043e-05	0	5.04233e-07	0	0	0	5.46727e-05	2.56962e-06
3.1.3.23	0.00018546	0.000105163	0.000108396	0.00109522	3.77724e-05	0.000669343	0.00130275	0.000215343	4.20756e-05	1.82599e-05	0.000157753	1.1599e-05	5.31157e-05	1.63966e-05	6.42833e-05	0.000388039	6.57651e-05	9.96286e-05	8.68945e-06	7.45615e-05	0.000181287	0.000206475	2.38122e-05	3.52692e-05	7.95436e-05	0.000283074	9.29533e-06	1.82715e-05	7.73432e-05	0.000300643	0.000411543	0.000145685	8.20136e-05	2.93398e-05	8.5554e-05	0.00108795	2.45353e-05	2.76037e-05	9.71207e-05	0.000168487	0.000157904	9.69261e-05	8.3895e-05	8.24075e-05	0.00103049	5.19016e-05	3.58794e-05	6.02933e-05	0.00152681	0.000281444	4.32987e-05	4.20388e-05	0.000209981	0.000220588	0.000462944	0.000728065	4.08487e-05	0.000205463	3.57913e-05	4.76838e-05	0.000593748	0.000168974	0.00010078	0.000338671	0.00160884	3.40625e-05	7.63365e-05	4.09472e-05	3.206e-05	1.11754e-05	0.000309825	0.000604126	2.03759e-05	8.4126e-05	7.96976e-05	0.000154816	2.62766e-05	0.000234507	5.05955e-05	0.000231809	2.27462e-05	0.000330356	5.72856e-05	0.000457576	0.000120468	0.000183257	0	2.02377e-05	0.00020491	5.29363e-05	9.00914e-05	0.000400037	0.000138103	0.00119032	0.000364884	0.000259603	0.000281111	0.000216879	8.39906e-05	0.000106008	0	7.98393e-05	0.000203285	6.88865e-05	0.000165956	1.84053e-05	0.000106302	3.84417e-05	4.36347e-06	2.89064e-05	0.000100597	0.000102303	0.000137502	0.000143675	0.000100122	0.000626538	0.000278255	0.000122469	5.7885e-05	0	0.000158204	5.80095e-05	0.000391847	2.28778e-05	0.000156266	0.00010487	0.000622571	7.58182e-05	0.00011924	1.19705e-05	3.75924e-05	0.00104439	0.000241662	6.87147e-05	0.00023969	3.88774e-05	0.00031059	0.000248296	0.000357696	3.70921e-05	0.000171777	0.000181001	0.000309133	0.000192727	9.7963e-05	0.000498443	6.51111e-05	0	0.000107464	0.000222111	9.16541e-05	7.17257e-05	7.4264e-05	0.000108423	3.4252e-05	3.55995e-05	0.00105734	2.70624e-05	0.00067173	7.93098e-06	2.63692e-05	7.1717e-05	0.000764114	4.73315e-05	0.00101708	0.000125577	7.07554e-05	8.01601e-05	9.15615e-05	0.000931712	0.000406584	0.000115475	5.81444e-05	4.59239e-05	0.000343102	0.0002138	9.73673e-05	0.00023481	0.000132973	0.000109374	0.000127738	0.000584733	0.000157567	0.000295307	6.9734e-05	0.000131486	0.00013846	0.000207462	0.000159628	0.000635682	0	0.000124948	1.97938e-05	2.98234e-05	4.32388e-05	0.000314586	0.000118067
3.1.3.25	0.000608555	9.31963e-05	0.000253887	0.000607591	0.00032552	0.000682296	0.000444419	0.00079644	0.000276518	0.000372729	0.000608737	0.000943036	0.000829719	0.000322926	0.000345767	0.0005218	0.000226407	0.000174785	0.000481195	0.000211533	0.000228289	0.000570386	0.0003781	0.000465546	0.000298444	0.000370663	0.000422232	0.000506113	0.000175713	0.00042273	0.000919598	0.000307234	0.000149866	0.00028732	0.000790152	0.000472016	0.00164687	0.000264326	0.00137599	0.000735521	0.000655314	0.000866899	0.000885836	0.000964052	0.000587265	0.00101712	0.000726357	0.000911507	0.000603173	0.000858181	0.000252066	0.000362063	0.000418062	0.000367101	0.000655323	0.00131264	0.000996246	0.00110011	0.000527603	0.00104095	0.00099082	0.0012254	0.00036657	0.00134182	0.000652988	0.0012656	0.000937601	0.000899023	0.000736646	0.00068134	0.000794353	0.000859556	0.00162276	0.000780094	0.000558671	0.000618877	0.000621563	0.00126083	0.000636982	0.000410146	0.0001523	0.001006	0.000853628	0.000790565	0.00166727	0.00135015	0	0.000877967	0.000770616	0.000520057	0.000859728	0.000533808	0.000549948	0.000211897	0.00171173	0.000763107	0.000587131	0.000863871	0.000905869	0.000965044	0.000720103	0.00171731	0.000928289	0.000852617	0.000434992	0.000600907	0.00093348	0.000329545	0.000190435	0.00128048	0.000317532	0.00107487	0.000228551	0.000893444	0.000396351	0.00115531	0.000949914	0.000929887	0.000668667	0.00288119	0.00119155	0.000802193	0.00127803	0.000488248	0.000376307	0.00031731	0.000495522	0.000480742	0.000609287	0.000892891	0.00112389	0.00100649	0.000820947	0.000377756	0.00103125	0.000280968	0.000652143	0.000963541	0.000952778	0.00140842	0.00084128	0.000925421	0.00135866	0.000739269	0.000875273	0.00127709	0.000761814	0	0.000362134	0.000522886	0.000258689	0.000103	0.000949765	0.000701923	0.000604971	0.000348851	0.000611778	0.00143912	0.000717388	0.00100607	0.000566377	0.00109803	0.00151519	0.000395655	0.0003306	0.00159584	0.000575007	0.000291963	0.00048727	0.000818442	0.00076845	0.000461343	0.000338158	0.000682499	0.000609505	0.000588125	0.000559082	0.000647041	0.000548218	0.000448468	0.00039079	0.000808236	0.000474265	0.00103656	0.000633496	0.00115354	0.00107209	0.000467728	0.00069676	0.00141566	0.00516663	0.00102472	0.00101461	0.000987363	0.000185518	0.00100832	0.000550145
3.1.3.26	1.49609e-05	3.97555e-06	0	0.000386552	0	0.000363896	0.000761839	8.40451e-05	3.1905e-06	0	0	1.75251e-06	0	0	0	0.000193534	0	0	0	0	0	5.57439e-05	0	0	5.29182e-06	6.72848e-07	3.24664e-06	1.04548e-05	0	0	0.000214994	4.44687e-05	0	0	0	0.000477906	4.53089e-06	0	1.29084e-05	0	4.95417e-05	1.10312e-05	3.17455e-05	0	0.000650308	0	1.73512e-06	2.63574e-05	0.000413543	0	0	0	8.9065e-06	0	0.000232647	0.000121747	3.49763e-06	0.000124809	0	0	0.000291051	0.000118769	0	3.34713e-05	0.00101148	0	1.08678e-06	3.99495e-06	1.57864e-06	0	3.40121e-05	0.000541082	0	0	3.95373e-06	0	0	0.00012538	2.02143e-06	9.01376e-05	0	0.000220987	5.5421e-05	0	2.67056e-05	3.01624e-05	0	0	2.88138e-06	9.84885e-07	0	5.98503e-05	3.29725e-05	8.04833e-06	3.31019e-05	0	1.33513e-05	0.000143075	0	0	0	0	7.81963e-05	0	0	0	2.89933e-06	0	1.5912e-06	0	1.87482e-06	8.88238e-07	0	9.21981e-05	3.76845e-05	7.49954e-05	0.000131897	7.77488e-05	4.28084e-06	0	0	1.66675e-06	0.000191872	3.51558e-06	1.06872e-05	5.22178e-05	0.000333889	2.12876e-06	2.67063e-06	1.53479e-06	2.33523e-05	0.000420584	6.82526e-05	1.20096e-05	1.06451e-05	0	0.0001463	0.000144714	0.000190974	3.44292e-06	2.58528e-05	3.02454e-05	9.48117e-05	6.16375e-06	8.55161e-05	0.000207771	0	0	1.92778e-05	4.26226e-06	0	0	0	0	3.56332e-05	4.54582e-06	0.00045814	1.41284e-05	3.22165e-05	0	0	0	0.000158007	0	0.000371632	5.70487e-05	1.80981e-06	4.84121e-05	0	0.000457366	4.31481e-06	0	0	1.01891e-05	8.80941e-05	0	0	0	8.8756e-06	7.26735e-06	2.07033e-05	0.000204806	0	0.000145186	2.14651e-06	2.19635e-05	6.38621e-06	6.14977e-05	1.8112e-06	0.000151916	0	1.15006e-05	0	4.30889e-06	5.24536e-07	0.000140385	1.34901e-05
