Sample	raw pair1	raw pair2	trimmed pair1	trimmed pair2	trimmed orphan1	trimmed orphan2	decontaminated hg37dec_v0.1_0 pair1	decontaminated hg37dec_v0.1_0 pair2	decontaminated hg37dec_v0.1_1 pair1	decontaminated hg37dec_v0.1_1 pair2	decontaminated hg37dec_v0.1_0 orphan1	decontaminated hg37dec_v0.1_0 orphan2	decontaminated hg37dec_v0.1_1 orphan1	decontaminated hg37dec_v0.1_1 orphan2	final pair1	final pair2	final orphan1	final orphan2
MSM5LLGN_P	20967711.0	20967711.0	16714794.0	16714794.0	1803311.0	726166.0	16710169.0	16710169.0	16710169.0	16710169.0	1802889.0	725951.0	1802889.0	725951.0	16710169.0	16710169.0	1802889.0	725951.0
MSM5LLGR_P	17055958.0	17055958.0	14217206.0	14217206.0	1176400.0	198743.0	14199933.0	14199933.0	14199933.0	14199933.0	1175814.0	198521.0	1175814.0	198521.0	14199933.0	14199933.0	1175814.0	198521.0
MSM5LLH2_P	14542645.0	14542645.0	11373606.0	11373606.0	1614505.0	293499.0	11355618.0	11355618.0	11355618.0	11355618.0	1612568.0	292995.0	1612568.0	292995.0	11355618.0	11355618.0	1612568.0	292995.0
MSM5LLH4_P	25355007.0	25355007.0	23185990.0	23185990.0	1053658.0	240840.0	23010491.0	23010491.0	23010491.0	23010491.0	1048566.0	239223.0	1048566.0	239223.0	23010491.0	23010491.0	1048566.0	239223.0
MSM5LLH8_P	17902857.0	17902857.0	15311323.0	15311323.0	1096206.0	183620.0	15306888.0	15306888.0	15306888.0	15306888.0	1095860.0	183574.0	1095860.0	183574.0	15306888.0	15306888.0	1095860.0	183574.0
MSM5LLHA_P	11597662.0	11597662.0	9713098.0	9713098.0	706477.0	119934.0	9705486.0	9705486.0	9705486.0	9705486.0	705901.0	119874.0	705901.0	119874.0	9705486.0	9705486.0	705901.0	119874.0
MSM5LLHC	14184394.0	14184394.0	14184394.0	14184394.0	NA	NA	14184224.0	14184224.0	14184224.0	14184224.0	6.0	3.0	6.0	3.0	14184224.0	14184224.0	6.0	3.0
MSM5LLHE_P	832354.0	832354.0	526968.0	526968.0	29660.0	19666.0	508947.0	508947.0	508947.0	508947.0	28894.0	19077.0	28894.0	19077.0	508947.0	508947.0	28894.0	19077.0
MSM5LLHG_P	15755442.0	15755442.0	13416252.0	13416252.0	1131413.0	467390.0	13107287.0	13107287.0	13107287.0	13107287.0	1106706.0	457906.0	1106706.0	457906.0	13107287.0	13107287.0	1106706.0	457906.0
MSM5LLHI_P	18938480.0	18938480.0	15490351.0	15490351.0	1830017.0	349452.0	15466310.0	15466310.0	15466310.0	15466310.0	1828401.0	348973.0	1828401.0	348973.0	15466310.0	15466310.0	1828401.0	348973.0
MSM5LLHO_P	20428923.0	20428923.0	17533057.0	17533057.0	1565616.0	440088.0	17404577.0	17404577.0	17404577.0	17404577.0	1557397.0	437057.0	1557397.0	437057.0	17404577.0	17404577.0	1557397.0	437057.0
MSM5LLHQ_P	15033648.0	15033648.0	11343681.0	11343681.0	1695865.0	310216.0	9121133.0	9121133.0	9121133.0	9121133.0	1418668.0	255953.0	1418668.0	255953.0	9121133.0	9121133.0	1418668.0	255953.0
MSM5LLHR_P	19747144.0	19747144.0	15745689.0	15745689.0	1139573.0	868330.0	15741747.0	15741747.0	15741747.0	15741747.0	1139144.0	868156.0	1139144.0	868156.0	15741747.0	15741747.0	1139144.0	868156.0
MSM5LLHV_P	9300999.0	9300999.0	6974776.0	6974776.0	928017.0	203032.0	4325785.0	4325785.0	4325785.0	4325785.0	601808.0	138702.0	601808.0	138702.0	4325785.0	4325785.0	601808.0	138702.0
MSM5LLHX_P	16202547.0	16202547.0	12427994.0	12427994.0	1743416.0	386624.0	11148789.0	11148789.0	11148789.0	11148789.0	1568515.0	352076.0	1568515.0	352076.0	11148789.0	11148789.0	1568515.0	352076.0
MSM5LLI2_P	19353892.0	19353892.0	14957503.0	14957503.0	2200913.0	371901.0	13674233.0	13674233.0	13674233.0	13674233.0	2065044.0	342657.0	2065044.0	342657.0	13674233.0	13674233.0	2065044.0	342657.0
MSM5LLI4_P	13856736.0	13856736.0	10322878.0	10322878.0	1549103.0	334296.0	8094096.0	8094096.0	8094096.0	8094096.0	1289988.0	272989.0	1289988.0	272989.0	8094096.0	8094096.0	1289988.0	272989.0
MSM5LLI6_P	18908999.0	18908999.0	14635041.0	14635041.0	1815503.0	473724.0	12756245.0	12756245.0	12756245.0	12756245.0	1628966.0	418694.0	1628966.0	418694.0	12756245.0	12756245.0	1628966.0	418694.0
MSM5LLI8_P	31662986.0	31662986.0	25610598.0	25610598.0	2217629.0	1241040.0	24557394.0	24557394.0	24557394.0	24557394.0	2164122.0	1194166.0	2164122.0	1194166.0	24557394.0	24557394.0	2164122.0	1194166.0
MSM5LLIC_P	17728244.0	17728244.0	14599094.0	14599094.0	1408986.0	350143.0	14169185.0	14169185.0	14169185.0	14169185.0	1368407.0	340290.0	1368407.0	340290.0	14169185.0	14169185.0	1368407.0	340290.0
MSM5LLIE_P	13009634.0	13009634.0	10164954.0	10164954.0	1467662.0	288500.0	9974347.0	9974347.0	9974347.0	9974347.0	1435385.0	283344.0	1435385.0	283344.0	9974347.0	9974347.0	1435385.0	283344.0
MSM5LLIG_P	3544001.0	3544001.0	2780943.0	2780943.0	379157.0	102007.0	2780233.0	2780233.0	2780233.0	2780233.0	378936.0	101956.0	378936.0	101956.0	2780233.0	2780233.0	378936.0	101956.0
MSM5LLIK_P	20233677.0	20233677.0	16123578.0	16123578.0	1745386.0	485401.0	16102430.0	16102430.0	16102430.0	16102430.0	1743501.0	484865.0	1743501.0	484865.0	16102430.0	16102430.0	1743501.0	484865.0
MSM5LLIM_P	21453369.0	21453369.0	18430318.0	18430318.0	1069406.0	271428.0	18422346.0	18422346.0	18422346.0	18422346.0	1069084.0	271334.0	1069084.0	271334.0	18422346.0	18422346.0	1069084.0	271334.0
MSM5LLIQ_P	8349067.0	8349067.0	5822636.0	5822636.0	807714.0	142685.0	76512.0	76512.0	76512.0	76512.0	36929.0	22963.0	36929.0	22963.0	76512.0	76512.0	36929.0	22963.0
MSM5LLIS_P	17572603.0	17572603.0	14888733.0	14888733.0	1476804.0	331561.0	14874923.0	14874923.0	14874923.0	14874923.0	1475253.0	331250.0	1475253.0	331250.0	14874923.0	14874923.0	1475253.0	331250.0
MSM5ZOJY_P	17682968.0	17682968.0	14024817.0	14024817.0	1357229.0	389809.0	14000211.0	14000211.0	14000211.0	14000211.0	1355941.0	389186.0	1355941.0	389186.0	14000211.0	14000211.0	1355941.0	389186.0
MSM633FF_P	2457312.0	2457312.0	1859391.0	1859391.0	126057.0	69739.0	1845446.0	1845446.0	1845446.0	1845446.0	125277.0	69248.0	125277.0	69248.0	1845446.0	1845446.0	125277.0	69248.0
MSM6J2HB	1496.0	1496.0	1496.0	1496.0	NA	NA	1495.0	1495.0	1482.0	1482.0	0.0	1.0	13.0	0.0	1482.0	1482.0	0.0	0.0
MSM6J2HD	6535432.0	6535432.0	6535432.0	6535432.0	NA	NA	6509818.0	6509818.0	6509818.0	6509818.0	574.0	576.0	574.0	576.0	6509818.0	6509818.0	574.0	576.0
MSM6J2HF	7711559.0	7711559.0	7711559.0	7711559.0	NA	NA	7654014.0	7654014.0	7654014.0	7654014.0	1428.0	1439.0	1428.0	1439.0	7654014.0	7654014.0	1428.0	1439.0
MSM6J2HH	1341509.0	1341509.0	1341509.0	1341509.0	NA	NA	1179040.0	1179040.0	1179040.0	1179040.0	3806.0	3959.0	3806.0	3959.0	1179040.0	1179040.0	3806.0	3959.0
MSM6J2HJ	4167631.0	4167631.0	4167631.0	4167631.0	NA	NA	4082959.0	4082959.0	4082959.0	4082959.0	1752.0	1841.0	1752.0	1841.0	4082959.0	4082959.0	1752.0	1841.0
MSM6J2HL	8328916.0	8328916.0	8328916.0	8328916.0	NA	NA	8307216.0	8307216.0	8307216.0	8307216.0	498.0	496.0	498.0	496.0	8307216.0	8307216.0	498.0	496.0
MSM6J2HN	19863594.0	19863594.0	19863594.0	19863594.0	NA	NA	19863439.0	19863439.0	19863439.0	19863439.0	16.0	13.0	16.0	13.0	19863439.0	19863439.0	16.0	13.0
MSM6J2HP	9743554.0	9743554.0	9743554.0	9743554.0	NA	NA	9743534.0	9743534.0	9743522.0	9743522.0	2.0	0.0	12.0	0.0	9743522.0	9743522.0	0.0	0.0
MSM6J2HR	16507783.0	16507783.0	16507783.0	16507783.0	NA	NA	16507719.0	16507719.0	16507719.0	16507719.0	2.0	5.0	2.0	5.0	16507719.0	16507719.0	2.0	5.0
MSM6J2HT	18879904.0	18879904.0	18879904.0	18879904.0	NA	NA	18874918.0	18874918.0	18874918.0	18874918.0	98.0	120.0	98.0	120.0	18874918.0	18874918.0	98.0	120.0
MSM6J2IE	11226124.0	11226124.0	11226124.0	11226124.0	NA	NA	11225873.0	11225873.0	11225873.0	11225873.0	6.0	5.0	6.0	5.0	11225873.0	11225873.0	6.0	5.0
MSM6J2IG	10487401.0	10487401.0	10487401.0	10487401.0	NA	NA	10486895.0	10486895.0	10486895.0	10486895.0	46.0	47.0	46.0	47.0	10486895.0	10486895.0	46.0	47.0
MSM6J2II	6776291.0	6776291.0	6776291.0	6776291.0	NA	NA	6776083.0	6776083.0	6776083.0	6776083.0	5.0	5.0	5.0	5.0	6776083.0	6776083.0	5.0	5.0
MSM6J2IK	12927064.0	12927064.0	12927064.0	12927064.0	NA	NA	12926171.0	12926171.0	12926171.0	12926171.0	17.0	11.0	17.0	11.0	12926171.0	12926171.0	17.0	11.0
MSM6J2IM	9202475.0	9202475.0	9202475.0	9202475.0	NA	NA	9200209.0	9200209.0	9200209.0	9200209.0	57.0	59.0	57.0	59.0	9200209.0	9200209.0	57.0	59.0
MSM6J2IO	12765392.0	12765392.0	12765392.0	12765392.0	NA	NA	12765213.0	12765213.0	12765213.0	12765213.0	2.0	6.0	2.0	6.0	12765213.0	12765213.0	2.0	6.0
MSM6J2IQ	15465268.0	15465268.0	15465268.0	15465268.0	NA	NA	15465213.0	15465213.0	15465213.0	15465213.0	4.0	1.0	4.0	1.0	15465213.0	15465213.0	4.0	1.0
MSM6J2IY	27148505.0	27148505.0	27148505.0	27148505.0	NA	NA	27148292.0	27148292.0	27148292.0	27148292.0	15.0	6.0	15.0	6.0	27148292.0	27148292.0	15.0	6.0
MSM6J2J1	12939748.0	12939748.0	12939748.0	12939748.0	NA	NA	12939545.0	12939545.0	12939545.0	12939545.0	7.0	11.0	7.0	11.0	12939545.0	12939545.0	7.0	11.0
MSM6J2J3	8958425.0	8958425.0	8958425.0	8958425.0	NA	NA	8958395.0	8958395.0	8958389.0	8958389.0	2.0	0.0	6.0	0.0	8958389.0	8958389.0	0.0	0.0
MSM6J2J5	11220767.0	11220767.0	11220767.0	11220767.0	NA	NA	11220499.0	11220499.0	11220499.0	11220499.0	3.0	11.0	3.0	11.0	11220499.0	11220499.0	3.0	11.0
MSM6J2JB	6159496.0	6159496.0	6159496.0	6159496.0	NA	NA	6159402.0	6159402.0	6159402.0	6159402.0	1.0	1.0	1.0	1.0	6159402.0	6159402.0	1.0	1.0
MSM6J2JD	11631981.0	11631981.0	11631981.0	11631981.0	NA	NA	11631914.0	11631914.0	11631914.0	11631914.0	1.0	4.0	1.0	4.0	11631914.0	11631914.0	1.0	4.0
MSM6J2JF_P	19008632.0	19008632.0	13851365.0	13851365.0	1661686.0	578114.0	13398106.0	13398106.0	13398106.0	13398106.0	1616753.0	558205.0	1616753.0	558205.0	13398106.0	13398106.0	1616753.0	558205.0
MSM6J2JH_P	12207051.0	12207051.0	7773630.0	7773630.0	1451717.0	709632.0	7772277.0	7772277.0	7772277.0	7772277.0	1451371.0	709528.0	1451371.0	709528.0	7772277.0	7772277.0	1451371.0	709528.0
MSM6J2JN	16260968.0	16260968.0	16260968.0	16260968.0	NA	NA	16254925.0	16254925.0	16254925.0	16254925.0	112.0	103.0	112.0	103.0	16254925.0	16254925.0	112.0	103.0
MSM6J2JP	7997656.0	7997656.0	7997656.0	7997656.0	NA	NA	7994642.0	7994642.0	7994642.0	7994642.0	45.0	62.0	45.0	62.0	7994642.0	7994642.0	45.0	62.0
MSM6J2JR	14800056.0	14800056.0	14800056.0	14800056.0	NA	NA	14796230.0	14796230.0	14796230.0	14796230.0	88.0	69.0	88.0	69.0	14796230.0	14796230.0	88.0	69.0
MSM6J2JT	13135119.0	13135119.0	13135119.0	13135119.0	NA	NA	13133186.0	13133186.0	13133186.0	13133186.0	34.0	30.0	34.0	30.0	13133186.0	13133186.0	34.0	30.0
MSM6J2JZ	12711109.0	12711109.0	12711109.0	12711109.0	NA	NA	12711048.0	12711048.0	12711048.0	12711048.0	4.0	5.0	4.0	5.0	12711048.0	12711048.0	4.0	5.0
MSM6J2K2	12402432.0	12402432.0	12402432.0	12402432.0	NA	NA	12402388.0	12402388.0	12402388.0	12402388.0	4.0	3.0	4.0	3.0	12402388.0	12402388.0	4.0	3.0
MSM6J2K4	21160122.0	21160122.0	21160122.0	21160122.0	NA	NA	21159374.0	21159374.0	21159374.0	21159374.0	24.0	17.0	24.0	17.0	21159374.0	21159374.0	24.0	17.0
MSM6J2K6	17642464.0	17642464.0	17642464.0	17642464.0	NA	NA	17642058.0	17642058.0	17642058.0	17642058.0	7.0	10.0	7.0	10.0	17642058.0	17642058.0	7.0	10.0
MSM6J2K8	8662942.0	8662942.0	8662942.0	8662942.0	NA	NA	8662795.0	8662795.0	8662795.0	8662795.0	4.0	5.0	4.0	5.0	8662795.0	8662795.0	4.0	5.0
MSM6J2KA	15028857.0	15028857.0	15028857.0	15028857.0	NA	NA	15027682.0	15027682.0	15027682.0	15027682.0	26.0	35.0	26.0	35.0	15027682.0	15027682.0	26.0	35.0
MSM6J2KC	14887490.0	14887490.0	14887490.0	14887490.0	NA	NA	14887281.0	14887281.0	14887281.0	14887281.0	3.0	2.0	3.0	2.0	14887281.0	14887281.0	3.0	2.0
MSM6J2KE	10969146.0	10969146.0	10969146.0	10969146.0	NA	NA	10967859.0	10967859.0	10967859.0	10967859.0	24.0	18.0	24.0	18.0	10967859.0	10967859.0	24.0	18.0
MSM6J2KM	10863707.0	10863707.0	10863707.0	10863707.0	NA	NA	10863582.0	10863582.0	10863582.0	10863582.0	4.0	2.0	4.0	2.0	10863582.0	10863582.0	4.0	2.0
MSM6J2LB	2154281.0	2154281.0	2154281.0	2154281.0	NA	NA	2062282.0	2062282.0	2062282.0	2062282.0	2199.0	2293.0	2199.0	2293.0	2062282.0	2062282.0	2199.0	2293.0
MSM6J2LH	7502483.0	7502483.0	7502483.0	7502483.0	NA	NA	7493611.0	7493611.0	7493611.0	7493611.0	217.0	227.0	217.0	227.0	7493611.0	7493611.0	217.0	227.0
MSM6J2LJ	13283964.0	13283964.0	13283964.0	13283964.0	NA	NA	13283180.0	13283180.0	13283180.0	13283180.0	28.0	35.0	28.0	35.0	13283180.0	13283180.0	28.0	35.0
MSM6J2LL	11602517.0	11602517.0	11602517.0	11602517.0	NA	NA	11600022.0	11600022.0	11600022.0	11600022.0	118.0	130.0	118.0	130.0	11600022.0	11600022.0	118.0	130.0
MSM6J2LN	16264715.0	16264715.0	16264715.0	16264715.0	NA	NA	16263386.0	16263386.0	16263386.0	16263386.0	126.0	170.0	126.0	170.0	16263386.0	16263386.0	126.0	170.0
MSM6J2LR	10081805.0	10081805.0	10081805.0	10081805.0	NA	NA	10051581.0	10051581.0	10051581.0	10051581.0	839.0	736.0	839.0	736.0	10051581.0	10051581.0	839.0	736.0
MSM6J2LT	16053448.0	16053448.0	16053448.0	16053448.0	NA	NA	16053322.0	16053322.0	16053322.0	16053322.0	6.0	5.0	6.0	5.0	16053322.0	16053322.0	6.0	5.0
MSM6J2LV	9108174.0	9108174.0	9108174.0	9108174.0	NA	NA	9093073.0	9093073.0	9093073.0	9093073.0	240.0	281.0	240.0	281.0	9093073.0	9093073.0	240.0	281.0
MSM6J2LW	19719868.0	19719868.0	19719868.0	19719868.0	NA	NA	19719522.0	19719522.0	19719522.0	19719522.0	35.0	44.0	35.0	44.0	19719522.0	19719522.0	35.0	44.0
MSM6J2LY	12775890.0	12775890.0	12775890.0	12775890.0	NA	NA	12775198.0	12775198.0	12775198.0	12775198.0	22.0	11.0	22.0	11.0	12775198.0	12775198.0	22.0	11.0
MSM6J2M3	14739287.0	14739287.0	14739287.0	14739287.0	NA	NA	14738912.0	14738912.0	14738912.0	14738912.0	41.0	42.0	41.0	42.0	14738912.0	14738912.0	41.0	42.0
MSM6J2M3_P	16609415.0	16609415.0	13098808.0	13098808.0	1232084.0	544856.0	13083917.0	13083917.0	13083917.0	13083917.0	1230659.0	544257.0	1230659.0	544257.0	13083917.0	13083917.0	1230659.0	544257.0
MSM6J2MB	11343395.0	11343395.0	11343395.0	11343395.0	NA	NA	11341203.0	11341203.0	11341203.0	11341203.0	73.0	90.0	73.0	90.0	11341203.0	11341203.0	73.0	90.0
MSM6J2MD	16135928.0	16135928.0	16135928.0	16135928.0	NA	NA	16128062.0	16128062.0	16128062.0	16128062.0	259.0	252.0	259.0	252.0	16128062.0	16128062.0	259.0	252.0
MSM6J2MF	14188261.0	14188261.0	14188261.0	14188261.0	NA	NA	14186666.0	14186666.0	14186666.0	14186666.0	92.0	73.0	92.0	73.0	14186666.0	14186666.0	92.0	73.0
MSM6J2MH	14120614.0	14120614.0	14120614.0	14120614.0	NA	NA	14113020.0	14113020.0	14113020.0	14113020.0	234.0	201.0	234.0	201.0	14113020.0	14113020.0	234.0	201.0
MSM6J2MJ	6882441.0	6882441.0	6882441.0	6882441.0	NA	NA	6882073.0	6882073.0	6882073.0	6882073.0	16.0	13.0	16.0	13.0	6882073.0	6882073.0	16.0	13.0
MSM6J2ML	10316523.0	10316523.0	10316523.0	10316523.0	NA	NA	10311284.0	10311284.0	10311284.0	10311284.0	403.0	471.0	403.0	471.0	10311284.0	10311284.0	403.0	471.0
MSM6J2N6_P	9104324.0	9104324.0	5124934.0	5124934.0	1038705.0	495964.0	2516110.0	2516110.0	2516110.0	2516110.0	530455.0	253082.0	530455.0	253082.0	2516110.0	2516110.0	530455.0	253082.0
MSM6J2OH	2856587.0	2856587.0	2856587.0	2856587.0	NA	NA	2785087.0	2785087.0	2785087.0	2785087.0	1653.0	1592.0	1653.0	1592.0	2785087.0	2785087.0	1653.0	1592.0
MSM6J2OJ	18645445.0	18645445.0	18645445.0	18645445.0	NA	NA	18644978.0	18644978.0	18644978.0	18644978.0	17.0	18.0	17.0	18.0	18644978.0	18644978.0	17.0	18.0
MSM6J2OL	13480452.0	13480452.0	13480452.0	13480452.0	NA	NA	13466305.0	13466305.0	13466305.0	13466305.0	307.0	302.0	307.0	302.0	13466305.0	13466305.0	307.0	302.0
MSM6J2ON	9754730.0	9754730.0	9754730.0	9754730.0	NA	NA	9754236.0	9754236.0	9754236.0	9754236.0	11.0	10.0	11.0	10.0	9754236.0	9754236.0	11.0	10.0
MSM6J2OP	16176497.0	16176497.0	16176497.0	16176497.0	NA	NA	16175886.0	16175886.0	16175886.0	16175886.0	19.0	16.0	19.0	16.0	16175886.0	16175886.0	19.0	16.0
MSM6J2PK	13777678.0	13777678.0	13777678.0	13777678.0	NA	NA	13777621.0	13777621.0	13777611.0	13777611.0	1.0	0.0	10.0	0.0	13777611.0	13777611.0	0.0	0.0
MSM6J2PM	16724286.0	16724286.0	16724286.0	16724286.0	NA	NA	16723067.0	16723067.0	16723067.0	16723067.0	30.0	29.0	30.0	29.0	16723067.0	16723067.0	30.0	29.0
MSM6J2PO	8027678.0	8027678.0	8027678.0	8027678.0	NA	NA	8027251.0	8027251.0	8027251.0	8027251.0	18.0	18.0	18.0	18.0	8027251.0	8027251.0	18.0	18.0
MSM6J2PQ_P	16450297.0	16450297.0	10007069.0	10007069.0	2855950.0	797305.0	10005179.0	10005179.0	10005179.0	10005179.0	2855377.0	797131.0	2855377.0	797131.0	10005179.0	10005179.0	2855377.0	797131.0
MSM6J2PS	12806926.0	12806926.0	12806926.0	12806926.0	NA	NA	12806887.0	12806887.0	12806887.0	12806887.0	2.0	3.0	2.0	3.0	12806887.0	12806887.0	2.0	3.0
MSM6J2PU	2121840.0	2121840.0	2121840.0	2121840.0	NA	NA	2121806.0	2121806.0	2121795.0	2121795.0	0.0	1.0	11.0	0.0	2121795.0	2121795.0	0.0	0.0
MSM6J2PW	8909522.0	8909522.0	8909522.0	8909522.0	NA	NA	8909374.0	8909374.0	8909374.0	8909374.0	8.0	3.0	8.0	3.0	8909374.0	8909374.0	8.0	3.0
MSM6J2Q1	16589679.0	16589679.0	16589679.0	16589679.0	NA	NA	16589589.0	16589589.0	16589589.0	16589589.0	2.0	4.0	2.0	4.0	16589589.0	16589589.0	2.0	4.0
MSM6J2Q3	9760953.0	9760953.0	9760953.0	9760953.0	NA	NA	9749559.0	9749559.0	9749559.0	9749559.0	208.0	229.0	208.0	229.0	9749559.0	9749559.0	208.0	229.0
MSM6J2Q5	14152760.0	14152760.0	14152760.0	14152760.0	NA	NA	14150102.0	14150102.0	14150102.0	14150102.0	157.0	167.0	157.0	167.0	14150102.0	14150102.0	157.0	167.0
MSM6J2Q7	14845079.0	14845079.0	14845079.0	14845079.0	NA	NA	14844880.0	14844880.0	14844880.0	14844880.0	5.0	4.0	5.0	4.0	14844880.0	14844880.0	5.0	4.0
MSM6J2Q9	11343889.0	11343889.0	11343889.0	11343889.0	NA	NA	11343645.0	11343645.0	11343645.0	11343645.0	3.0	8.0	3.0	8.0	11343645.0	11343645.0	3.0	8.0
MSM6J2QB	12072577.0	12072577.0	12072577.0	12072577.0	NA	NA	12071060.0	12071060.0	12071060.0	12071060.0	30.0	28.0	30.0	28.0	12071060.0	12071060.0	30.0	28.0
MSM6J2QD	11012615.0	11012615.0	11012615.0	11012615.0	NA	NA	11012431.0	11012431.0	11012431.0	11012431.0	3.0	3.0	3.0	3.0	11012431.0	11012431.0	3.0	3.0
MSM6J2QF	14057101.0	14057101.0	14057101.0	14057101.0	NA	NA	14057064.0	14057064.0	14057064.0	14057064.0	4.0	2.0	4.0	2.0	14057064.0	14057064.0	4.0	2.0
MSM6J2QH	13923394.0	13923394.0	13923394.0	13923394.0	NA	NA	13923367.0	13923367.0	13923356.0	13923356.0	0.0	3.0	11.0	0.0	13923356.0	13923356.0	0.0	0.0
MSM6J2QJ	10390701.0	10390701.0	10390701.0	10390701.0	NA	NA	10390121.0	10390121.0	10390121.0	10390121.0	54.0	40.0	54.0	40.0	10390121.0	10390121.0	54.0	40.0
MSM6J2QL	16570347.0	16570347.0	16570347.0	16570347.0	NA	NA	16570183.0	16570183.0	16570183.0	16570183.0	7.0	7.0	7.0	7.0	16570183.0	16570183.0	7.0	7.0
MSM6J2QP	14261195.0	14261195.0	14261195.0	14261195.0	NA	NA	14261141.0	14261141.0	14261141.0	14261141.0	1.0	1.0	1.0	1.0	14261141.0	14261141.0	1.0	1.0
MSM6J2QR	14164085.0	14164085.0	14164085.0	14164085.0	NA	NA	14163940.0	14163940.0	14163940.0	14163940.0	5.0	4.0	5.0	4.0	14163940.0	14163940.0	5.0	4.0
MSM6J2R2	15312868.0	15312868.0	15312868.0	15312868.0	NA	NA	15312447.0	15312447.0	15312447.0	15312447.0	6.0	11.0	6.0	11.0	15312447.0	15312447.0	6.0	11.0
MSM6J2R8	14413648.0	14413648.0	14413648.0	14413648.0	NA	NA	14413086.0	14413086.0	14413086.0	14413086.0	12.0	13.0	12.0	13.0	14413086.0	14413086.0	12.0	13.0
MSM6J2RA	12760838.0	12760838.0	12760838.0	12760838.0	NA	NA	12760473.0	12760473.0	12760473.0	12760473.0	11.0	8.0	11.0	8.0	12760473.0	12760473.0	11.0	8.0
MSM6J2RC	16250824.0	16250824.0	16250824.0	16250824.0	NA	NA	16250540.0	16250540.0	16250540.0	16250540.0	6.0	12.0	6.0	12.0	16250540.0	16250540.0	6.0	12.0
MSM6J2RG_P	19205233.0	19205233.0	14284703.0	14284703.0	1100742.0	936580.0	13659133.0	13659133.0	13659133.0	13659133.0	1060108.0	892521.0	1060108.0	892521.0	13659133.0	13659133.0	1060108.0	892521.0
MSM6J2RK	20347591.0	20347591.0	20347591.0	20347591.0	NA	NA	20347180.0	20347180.0	20347180.0	20347180.0	9.0	8.0	9.0	8.0	20347180.0	20347180.0	9.0	8.0
MSM6J2RM	18444992.0	18444992.0	18444992.0	18444992.0	NA	NA	18437609.0	18437609.0	18437609.0	18437609.0	193.0	190.0	193.0	190.0	18437609.0	18437609.0	193.0	190.0
MSM6J2RO	15280552.0	15280552.0	15280552.0	15280552.0	NA	NA	15277476.0	15277476.0	15277476.0	15277476.0	52.0	66.0	52.0	66.0	15277476.0	15277476.0	52.0	66.0
MSM6J2RQ	23352952.0	23352952.0	23352952.0	23352952.0	NA	NA	23352866.0	23352866.0	23352866.0	23352866.0	4.0	2.0	4.0	2.0	23352866.0	23352866.0	4.0	2.0
MSM6J2RS	16682143.0	16682143.0	16682143.0	16682143.0	NA	NA	16679940.0	16679940.0	16679940.0	16679940.0	40.0	45.0	40.0	45.0	16679940.0	16679940.0	40.0	45.0
MSM6J2RU	20893032.0	20893032.0	20893032.0	20893032.0	NA	NA	20892105.0	20892105.0	20892105.0	20892105.0	22.0	20.0	22.0	20.0	20892105.0	20892105.0	22.0	20.0
MSM6J2SE	13141016.0	13141016.0	13141016.0	13141016.0	NA	NA	13127340.0	13127340.0	13127340.0	13127340.0	246.0	211.0	246.0	211.0	13127340.0	13127340.0	246.0	211.0
MSM6J2SI	12549561.0	12549561.0	12549561.0	12549561.0	NA	NA	12540872.0	12540872.0	12540872.0	12540872.0	175.0	142.0	175.0	142.0	12540872.0	12540872.0	175.0	142.0
MSM6J2SK	14604220.0	14604220.0	14604220.0	14604220.0	NA	NA	14602652.0	14602652.0	14602652.0	14602652.0	27.0	21.0	27.0	21.0	14602652.0	14602652.0	27.0	21.0
MSM79H52_P	7804179.0	7804179.0	4757835.0	4757835.0	1266477.0	387147.0	4743403.0	4743403.0	4743403.0	4743403.0	1262722.0	386028.0	1262722.0	386028.0	4743403.0	4743403.0	1262722.0	386028.0
MSM79H54	12883571.0	12883571.0	12883571.0	12883571.0	NA	NA	12883398.0	12883398.0	12883398.0	12883398.0	3.0	7.0	3.0	7.0	12883398.0	12883398.0	3.0	7.0
MSM79H58	13023904.0	13023904.0	13023904.0	13023904.0	NA	NA	13023510.0	13023510.0	13023510.0	13023510.0	8.0	11.0	8.0	11.0	13023510.0	13023510.0	8.0	11.0
MSM79H5A	11650051.0	11650051.0	11650050.0	11650050.0	NA	1.0	11649684.0	11649684.0	11649684.0	11649684.0	7.0	12.0	7.0	12.0	11649684.0	11649684.0	7.0	12.0
MSM79H5E	10532910.0	10532910.0	10532910.0	10532910.0	NA	NA	10527899.0	10527899.0	10527899.0	10527899.0	103.0	98.0	103.0	98.0	10527899.0	10527899.0	103.0	98.0
MSM79H5G	11535980.0	11535980.0	11535980.0	11535980.0	NA	NA	11535920.0	11535920.0	11535920.0	11535920.0	3.0	4.0	3.0	4.0	11535920.0	11535920.0	3.0	4.0
MSM79H5K	13776331.0	13776331.0	13776331.0	13776331.0	NA	NA	13775636.0	13775636.0	13775636.0	13775636.0	15.0	20.0	15.0	20.0	13775636.0	13775636.0	15.0	20.0
MSM79H5M	15638088.0	15638088.0	15638088.0	15638088.0	NA	NA	15637763.0	15637763.0	15637763.0	15637763.0	13.0	9.0	13.0	9.0	15637763.0	15637763.0	13.0	9.0
MSM79H5Q	13949858.0	13949858.0	13949858.0	13949858.0	NA	NA	13949793.0	13949793.0	13949793.0	13949793.0	2.0	5.0	2.0	5.0	13949793.0	13949793.0	2.0	5.0
